time,ch1,ch2,ch3,ch4,ch5
timestamp,ch7,ch2,ch3,ch5,is_pause
timestamp,ch7,ch2,ch3,ch5,is_pause
0.024788379669189453,-400000.0625,-886.3900146484375,-9175.919921875,-400000.0625,-9608.3701171875,-400000.0625,-26624.970703125,-400000.0625
0.024883508682250977,-400000.0625,-856.1599731445312,-9159.5703125,-400000.0625,-9601.01953125,-400000.0625,-26600.650390625,-400000.0625
0.02489447593688965,-400000.0625,-875.3300170898438,-9168.9599609375,-400000.0625,-9608.9404296875,-400000.0625,-26603.26953125,-400000.0625
0.024899721145629883,-400000.0625,-900.8400268554688,-9190.990234375,-400000.0625,-9634.4501953125,-400000.0625,-26625.5390625,-400000.0625
0.024904489517211914,-400000.0625,-909.8499755859375,-9193.990234375,-400000.0625,-9644.650390625,-400000.0625,-26639.69921875,-400000.0625
0.024909019470214844,-400000.0625,-902.0800170898438,-9186.75,-400000.0625,-9616.6103515625,-400000.0625,-26634.41015625,-400000.0625
0.024913311004638672,-400000.0625,-891.02001953125,-9175.349609375,-400000.0625,-9590.0498046875,-400000.0625,-26619.76953125,-400000.0625
0.0249178409576416,-400000.0625,-910.1400146484375,-9192.3203125,-400000.0625,-9628.009765625,-400000.0625,-26627.2109375,-400000.0625
0.024921894073486328,-400000.0625,-930.4500122070312,-9207.6796875,-400000.0625,-9656.240234375,-400000.0625,-26643.849609375,-400000.0625
0.024925947189331055,-400000.0625,-935.4099731445312,-9215.7900390625,-400000.0625,-9656.6201171875,-400000.0625,-26662.349609375,-400000.0625
0.02493000030517578,-400000.0625,-902.4600219726562,-9190.1298828125,-400000.0625,-9630.919921875,-400000.0625,-26644.66015625,-400000.0625
0.024934053421020508,-400000.0625,-882.9600219726562,-9171.8701171875,-400000.0625,-9614.0400390625,-400000.0625,-26617.580078125,-400000.0625
0.024937868118286133,-400000.0625,-889.4000244140625,-9181.5,-400000.0625,-9630.919921875,-400000.0625,-26620.630859375,-400000.0625
0.02494192123413086,-400000.0625,-912.3800048828125,-9197.8095703125,-400000.0625,-9653.51953125,-400000.0625,-26637.509765625,-400000.0625
0.024945974349975586,-400000.0625,-922.780029296875,-9207.6796875,-400000.0625,-9666.8701171875,-400000.0625,-26656.30078125,-400000.0625
