time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
283.42974376678467,-400000.0625,-1647.3299560546875,-9276.6796875,-400000.0625,-8289.33984375,-400000.0625,-24100.259765625,-400000.0625
283.4391314983368,-400000.0625,-1643.75,-9270.669921875,-400000.0625,-8275.7001953125,-400000.0625,-24098.919921875,-400000.0625
283.44465613365173,-400000.0625,-1623.1099853515625,-9249.9697265625,-400000.0625,-8252.7197265625,-400000.0625,-24089.76953125,-400000.0625
283.45334792137146,-400000.0625,-1617.8599853515625,-9239.669921875,-400000.0625,-8241.419921875,-400000.0625,-24083.5703125,-400000.0625
283.4582724571228,-400000.0625,-1637.219970703125,-9259.990234375,-400000.0625,-8255.76953125,-400000.0625,-24104.98046875,-400000.0625
283.4582829475403,-400000.0625,-1656.8199462890625,-9282.919921875,-400000.0625,-8282.66015625,-400000.0625,-24110.609375,-400000.0625
283.45828771591187,-400000.0625,-1643.75,-9269.91015625,-400000.0625,-8276.1298828125,-400000.0625,-24101.16015625,-400000.0625
283.4582920074463,-400000.0625,-1625.489990234375,-9250.9296875,-400000.0625,-8257.6796875,-400000.0625,-24089.76953125,-400000.0625
283.45829582214355,-400000.0625,-1621.9599609375,-9247.01953125,-400000.0625,-8247.5703125,-400000.0625,-24088.669921875,-400000.0625
283.458300113678,-400000.0625,-1635.4599609375,-9263.51953125,-400000.0625,-8263.919921875,-400000.0625,-24097.16015625,-400000.0625
283.4583041667938,-400000.0625,-1645.3699951171875,-9276.2001953125,-400000.0625,-8281.9501953125,-400000.0625,-24107.75,-400000.0625
283.4583079814911,-400000.0625,-1645.8499755859375,-9274.669921875,-400000.0625,-8284.240234375,-400000.0625,-24101.880859375,-400000.0625
283.4583122730255,-400000.0625,-1635.31005859375,-9257.9404296875,-400000.0625,-8255.0498046875,-400000.0625,-24092.19921875,-400000.0625
283.4583158493042,-400000.0625,-1626.43994140625,-9248.7802734375,-400000.0625,-8242.849609375,-400000.0625,-24090.529296875,-400000.0625
283.45831966400146,-400000.0625,-1638.699951171875,-9261.5595703125,-400000.0625,-8254.8603515625,-400000.0625,-24096.109375,-400000.0625
283.45832347869873,-400000.0625,-1653.0999755859375,-9275.33984375,-400000.0625,-8273.3203125,-400000.0625,-24100.689453125,-400000.0625
283.4583275318146,-400000.0625,-1640.6099853515625,-9266.08984375,-400000.0625,-8276.3203125,-400000.0625,-24098.2109375,-400000.0625
283.4583315849304,-400000.0625,-1624.8699951171875,-9249.830078125,-400000.0625,-8259.919921875,-400000.0625,-24082.759765625,-400000.0625
283.4583353996277,-400000.0625,-1618.1500244140625,-9241.2001953125,-400000.0625,-8246.08984375,-400000.0625,-24082.759765625,-400000.0625
283.4583389759064,-400000.0625,-1627.969970703125,-9254.650390625,-400000.0625,-8258.2001953125,-400000.0625,-24091.6796875,-400000.0625
