time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0.3221924304962158,1960.8499755859375,-7990.080078125,-1972.43994140625,-400000.0625,-12305.2099609375,-400000.0625,-400000.0625,-400000.0625
0.32251763343811035,1954.699951171875,-8001.47021484375,-1983.5999755859375,-400000.0625,-12324.4296875,-400000.0625,-400000.0625,-400000.0625
0.32257628440856934,1947.550048828125,-8018.2099609375,-2005.719970703125,-400000.0625,-12348.83984375,-400000.0625,-400000.0625,-400000.0625
0.3226199150085449,1944.3499755859375,-8017.72998046875,-2006.010009765625,-400000.0625,-12323.9501953125,-400000.0625,-400000.0625,-400000.0625
0.32265305519104004,1959.22998046875,-7993.169921875,-1971.1500244140625,-400000.0625,-12320.330078125,-400000.0625,-400000.0625,-400000.0625
0.32268357276916504,1978.780029296875,-7972.33984375,-1954.4100341796875,-400000.0625,-12308.650390625,-400000.0625,-400000.0625,-400000.0625
0.32271599769592285,1966.0,-7979.10986328125,-1964.6600341796875,-400000.0625,-12308.98046875,-400000.0625,-400000.0625,-400000.0625
0.3227498531341553,1945.2099609375,-8008.52978515625,-1994.0899658203125,-400000.0625,-12342.98046875,-400000.0625,-400000.0625,-400000.0625
0.3227832317352295,1952.9300537109375,-8009.009765625,-1988.8399658203125,-400000.0625,-12338.9697265625,-400000.0625,-400000.0625,-400000.0625
0.32283568382263184,1968.719970703125,-7992.080078125,-1973.489990234375,-400000.0625,-12323.9501953125,-400000.0625,-400000.0625,-400000.0625
0.322892427444458,1969.6199951171875,-7993.169921875,-1978.6800537109375,-400000.0625,-12301.259765625,-400000.0625,-400000.0625,-400000.0625
0.32294750213623047,1957.4200439453125,-7999.85009765625,-1988.27001953125,-400000.0625,-12322.51953125,-400000.0625,-400000.0625,-400000.0625
0.32298851013183594,1945.6400146484375,-8010.25,-1997.760009765625,-400000.0625,-12335.349609375,-400000.0625,-400000.0625,-400000.0625
0.3230280876159668,1951.27001953125,-8008.0498046875,-1996.1400146484375,-400000.0625,-12344.3095703125,-400000.0625,-400000.0625,-400000.0625
0.323073148727417,1969.9599609375,-7989.68994140625,-1977.780029296875,-400000.0625,-12345.83984375,-400000.0625,-400000.0625,-400000.0625
0.323103666305542,1975.5799560546875,-7989.5,-1974.25,-400000.0625,-12309.599609375,-400000.0625,-400000.0625,-400000.0625
0.3231337070465088,1968.050048828125,-7991.60009765625,-1976.1600341796875,-400000.0625,-12291.0,-400000.0625,-400000.0625,-400000.0625
0.3231639862060547,1956.8900146484375,-7998.990234375,-1978.449951171875,-400000.0625,-12312.080078125,-400000.0625,-400000.0625,-400000.0625
0.3231987953186035,1954.8399658203125,-7997.60986328125,-1983.5999755859375,-400000.0625,-12329.099609375,-400000.0625,-400000.0625,-400000.0625
0.3232276439666748,1977.72998046875,-7990.4599609375,-1974.5400390625,-400000.0625,-12311.599609375,-400000.0625,-400000.0625,-400000.0625
0.3232734203338623,1985.6500244140625,-7981.97021484375,-1975.8699951171875,-400000.0625,-12322.4697265625,-400000.0625,-400000.0625,-400000.0625
0.5993330478668213,1967.760009765625,-7987.60009765625,-1981.2099609375,-400000.0625,-12338.349609375,-400000.0625,-400000.0625,-400000.0625
0.7033786773681641,1953.510009765625,-8010.43994140625,-2000.4300537109375,-400000.0625,-12349.9404296875,-400000.0625,-400000.0625,-400000.0625
0.7637391090393066,1949.9300537109375,-8016.2099609375,-2009.489990234375,-400000.0625,-12351.08984375,-400000.0625,-400000.0625,-400000.0625
0.7639925479888916,1969.6700439453125,-7996.66015625,-1988.510009765625,-400000.0625,-12319.759765625,-400000.0625,-400000.0625,-400000.0625
0.7640345096588135,1982.260009765625,-7978.490234375,-1967.3299560546875,-400000.0625,-12303.2099609375,-400000.0625,-400000.0625,-400000.0625
0.7640731334686279,1981.0699462890625,-7989.68994140625,-1983.2099609375,-400000.0625,-12306.98046875,-400000.0625,-400000.0625,-400000.0625
0.7641119956970215,1969.8599853515625,-7998.56005859375,-1996.3299560546875,-400000.0625,-12327.580078125,-400000.0625,-400000.0625,-400000.0625
0.7641496658325195,1963.469970703125,-8000.7099609375,-1995.0400390625,-400000.0625,-12343.9296875,-400000.0625,-400000.0625,-400000.0625
0.7642004489898682,1974.300048828125,-7991.4599609375,-1989.4100341796875,-400000.0625,-12337.9697265625,-400000.0625,-400000.0625,-400000.0625
0.7642369270324707,1982.260009765625,-7993.1298828125,-1988.510009765625,-400000.0625,-12335.01953125,-400000.0625,-400000.0625,-400000.0625
0.7643210887908936,1980.9200439453125,-7992.080078125,-1987.1700439453125,-400000.0625,-12319.419921875,-400000.0625,-400000.0625,-400000.0625
0.7643558979034424,1972.1500244140625,-7994.60986328125,-1984.8299560546875,-400000.0625,-12319.0400390625,-400000.0625,-400000.0625,-400000.0625
0.7643969058990479,1966.0,-8007.6201171875,-1994.93994140625,-400000.0625,-12315.66015625,-400000.0625,-400000.0625,-400000.0625
0.7644295692443848,1967.0,-8006.85986328125,-2000.280029296875,-400000.0625,-12314.990234375,-400000.0625,-400000.0625,-400000.0625
0.7644615173339844,1977.010009765625,-7991.27001953125,-1986.8399658203125,-400000.0625,-12324.0498046875,-400000.0625,-400000.0625,-400000.0625
0.7644953727722168,1977.9200439453125,-7987.5498046875,-1982.550048828125,-400000.0625,-12338.2099609375,-400000.0625,-400000.0625,-400000.0625
0.7645368576049805,1968.530029296875,-8002.6201171875,-1996.7099609375,-400000.0625,-12340.5498046875,-400000.0625,-400000.0625,-400000.0625
0.7645711898803711,1962.6600341796875,-8010.81982421875,-2006.3900146484375,-400000.0625,-12332.8203125,-400000.0625,-400000.0625,-400000.0625
0.7646129131317139,1978.489990234375,-7996.3701171875,-1996.7099609375,-400000.0625,-12330.9599609375,-400000.0625,-400000.0625,-400000.0625
0.7646799087524414,1990.3699951171875,-7978.68017578125,-1970.050048828125,-400000.0625,-12325.8603515625,-400000.0625,-400000.0625,-400000.0625
0.7647294998168945,1982.68994140625,-7990.68994140625,-1990.030029296875,-400000.0625,-12323.48046875,-400000.0625,-400000.0625,-400000.0625
0.7647662162780762,1968.8599853515625,-8006.56982421875,-1996.0899658203125,-400000.0625,-12321.08984375,-400000.0625,-400000.0625,-400000.0625
0.7648015022277832,1963.3299560546875,-8002.9501953125,-1990.030029296875,-400000.0625,-12325.9599609375,-400000.0625,-400000.0625,-400000.0625
0.7648355960845947,1980.2099609375,-7995.60986328125,-1992.75,-400000.0625,-12336.1103515625,-400000.0625,-400000.0625,-400000.0625
0.7648680210113525,1991.3699951171875,-7982.68017578125,-1973.199951171875,-400000.0625,-12317.7099609375,-400000.0625,-400000.0625,-400000.0625
0.7649006843566895,1983.260009765625,-7984.68994140625,-1979.780029296875,-400000.0625,-12303.16015625,-400000.0625,-400000.0625,-400000.0625
0.7650361061096191,1968.81005859375,-8002.0400390625,-2001.52001953125,-400000.0625,-12328.3896484375,-400000.0625,-400000.0625,-400000.0625
