time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0.0383455753326416,311.989990234375,-2728.3701171875,-5884.080078125,-400000.0625,-7232.43017578125,-400000.0625,-400000.0625,-400000.0625
0.03858757019042969,312.6099853515625,-2730.27001953125,-5882.5498046875,-400000.0625,-7221.02978515625,-400000.0625,-400000.0625,-400000.0625
0.03862714767456055,317.4800109863281,-2746.679931640625,-5884.7001953125,-400000.0625,-7225.509765625,-400000.0625,-400000.0625,-400000.0625
0.03865694999694824,318.3399963378906,-2754.449951171875,-5889.64990234375,-400000.0625,-7223.93994140625,-400000.0625,-400000.0625,-400000.0625
0.038686513900756836,313.2300109863281,-2772.860107421875,-5901.33984375,-400000.0625,-7222.75,-400000.0625,-400000.0625,-400000.0625
0.038715362548828125,314.239990234375,-2782.679931640625,-5911.8798828125,-400000.0625,-7226.89990234375,-400000.0625,-400000.0625,-400000.0625
0.038744211196899414,323.489990234375,-2791.5,-5919.93017578125,-400000.0625,-7227.0400390625,-400000.0625,-400000.0625,-400000.0625
0.0387728214263916,322.010009765625,-2814.9599609375,-5927.990234375,-400000.0625,-7226.7099609375,-400000.0625,-400000.0625,-400000.0625
0.03880167007446289,324.67999267578125,-2823.68994140625,-5934.10009765625,-400000.0625,-7223.02978515625,-400000.0625,-400000.0625,-400000.0625
0.03883099555969238,331.3999938964844,-2834.419921875,-5950.64013671875,-400000.0625,-7221.509765625,-400000.0625,-400000.0625,-400000.0625
0.03886818885803223,332.3599853515625,-2859.830078125,-5972.240234375,-400000.0625,-7223.7001953125,-400000.0625,-400000.0625,-400000.0625
0.03889822959899902,336.8900146484375,-2891.489990234375,-5988.169921875,-400000.0625,-7223.419921875,-400000.0625,-400000.0625,-400000.0625
0.038925886154174805,343.510009765625,-2916.429931640625,-5997.22998046875,-400000.0625,-7218.4599609375,-400000.0625,-400000.0625,-400000.0625
0.03895235061645508,354.1000061035156,-2923.43994140625,-6007.9599609375,-400000.0625,-7212.97021484375,-400000.0625,-400000.0625,-400000.0625
0.03898048400878906,351.8599853515625,-2949.429931640625,-6037.81005859375,-400000.0625,-7219.5498046875,-400000.0625,-400000.0625,-400000.0625
0.03900933265686035,346.4200134277344,-2982.429931640625,-6062.93994140625,-400000.0625,-7226.990234375,-400000.0625,-400000.0625,-400000.0625
0.059081315994262695,352.0,-3015.3798828125,-6072.43017578125,-400000.0625,-7220.93994140625,-400000.0625,-400000.0625,-400000.0625
0.059426069259643555,365.260009765625,-3030.72998046875,-6074.47998046875,-400000.0625,-7213.68994140625,-400000.0625,-400000.0625,-400000.0625
0.05959129333496094,366.6400146484375,-3039.929931640625,-6089.5498046875,-400000.0625,-7215.35986328125,-400000.0625,-400000.0625,-400000.0625
0.0596311092376709,363.7300109863281,-3060.530029296875,-6105.14013671875,-400000.0625,-7223.56005859375,-400000.0625,-400000.0625,-400000.0625
0.05965757369995117,371.6000061035156,-3076.739990234375,-6099.7001953125,-400000.0625,-7211.8798828125,-400000.0625,-400000.0625,-400000.0625
0.059684038162231445,373.7900085449219,-3087.85009765625,-6103.60986328125,-400000.0625,-7207.10986328125,-400000.0625,-400000.0625,-400000.0625
0.059709787368774414,371.0299987792969,-3091.0,-6113.240234375,-400000.0625,-7211.77978515625,-400000.0625,-400000.0625,-400000.0625
0.05973386764526367,365.69000244140625,-3113.64990234375,-6118.919921875,-400000.0625,-7218.35986328125,-400000.0625,-400000.0625,-400000.0625
0.05975914001464844,365.0199890136719,-3112.64990234375,-6121.77978515625,-400000.0625,-7222.3701171875,-400000.0625,-400000.0625,-400000.0625
0.05978512763977051,365.2099914550781,-3117.179931640625,-6118.97021484375,-400000.0625,-7211.5,-400000.0625,-400000.0625,-400000.0625
0.0598142147064209,370.1700134277344,-3130.14990234375,-6112.669921875,-400000.0625,-7207.72998046875,-400000.0625,-400000.0625,-400000.0625
0.059839487075805664,369.30999755859375,-3111.27001953125,-6114.14990234375,-400000.0625,-7211.16015625,-400000.0625,-400000.0625,-400000.0625
0.05986523628234863,368.6400146484375,-3123.6201171875,-6112.85986328125,-400000.0625,-7206.68017578125,-400000.0625,-400000.0625,-400000.0625
0.05989694595336914,363.05999755859375,-3129.14990234375,-6116.580078125,-400000.0625,-7210.2099609375,-400000.0625,-400000.0625,-400000.0625
0.059923410415649414,356.3399963378906,-3132.679931640625,-6119.43994140625,-400000.0625,-7210.10986328125,-400000.0625,-400000.0625,-400000.0625
0.05994844436645508,359.9599914550781,-3138.780029296875,-6113.39013671875,-400000.0625,-7208.16015625,-400000.0625,-400000.0625,-400000.0625
0.1224513053894043,363.25,-3134.300048828125,-6111.18994140625,-400000.0625,-7208.58984375,-400000.0625,-400000.0625,-400000.0625
0.15622162818908691,360.6300048828125,-3135.010009765625,-6113.6298828125,-400000.0625,-7216.259765625,-400000.0625,-400000.0625,-400000.0625
0.156463623046875,360.7799987792969,-3135.159912109375,-6112.43017578125,-400000.0625,-7210.68017578125,-400000.0625,-400000.0625,-400000.0625
0.15651631355285645,365.8800048828125,-3136.679931640625,-6112.10009765625,-400000.0625,-7211.64013671875,-400000.0625,-400000.0625,-400000.0625
0.15657806396484375,367.8299865722656,-3128.9599609375,-6111.56982421875,-400000.0625,-7215.68994140625,-400000.0625,-400000.0625,-400000.0625
0.15663647651672363,370.4100036621094,-3121.7099609375,-6103.990234375,-400000.0625,-7207.43994140625,-400000.0625,-400000.0625,-400000.0625
0.15670394897460938,375.6000061035156,-3117.1298828125,-6100.93994140625,-400000.0625,-7204.10009765625,-400000.0625,-400000.0625,-400000.0625
0.15676569938659668,368.7900085449219,-3121.139892578125,-6104.14013671875,-400000.0625,-7208.919921875,-400000.0625,-400000.0625,-400000.0625
0.15680551528930664,365.8800048828125,-3122.659912109375,-6104.0400390625,-400000.0625,-7214.169921875,-400000.0625,-400000.0625,-400000.0625
0.15683817863464355,370.4100036621094,-3119.419921875,-6097.169921875,-400000.0625,-7206.06005859375,-400000.0625,-400000.0625,-400000.0625
0.15688180923461914,373.75,-3117.3701171875,-6094.31005859375,-400000.0625,-7204.25,-400000.0625,-400000.0625,-400000.0625
0.15692758560180664,368.2099914550781,-3119.0400390625,-6100.419921875,-400000.0625,-7210.2099609375,-400000.0625,-400000.0625,-400000.0625
0.15696406364440918,360.8699951171875,-3129.2900390625,-6109.72021484375,-400000.0625,-7218.5,-400000.0625,-400000.0625,-400000.0625
0.15699315071105957,358.6300048828125,-3129.77001953125,-6108.330078125,-400000.0625,-7217.93017578125,-400000.0625,-400000.0625,-400000.0625
0.15702438354492188,363.5400085449219,-3120.090087890625,-6102.7099609375,-400000.0625,-7211.72998046875,-400000.0625,-400000.0625,-400000.0625
0.15705513954162598,372.7900085449219,-3114.989990234375,-6095.93017578125,-400000.0625,-7207.2001953125,-400000.0625,-400000.0625,-400000.0625
0.1863241195678711,376.6499938964844,-3107.639892578125,-6091.169921875,-400000.0625,-7203.14990234375,-400000.0625,-400000.0625,-400000.0625
0.18660211563110352,375.8399963378906,-3108.60009765625,-6092.02001953125,-400000.0625,-7209.8701171875,-400000.0625,-400000.0625,-400000.0625
0.1866474151611328,375.94000244140625,-3112.75,-6095.60009765625,-400000.0625,-7216.31005859375,-400000.0625,-400000.0625,-400000.0625
0.18667984008789062,380.4700012207031,-3105.830078125,-6088.10986328125,-400000.0625,-7208.6298828125,-400000.0625,-400000.0625,-400000.0625
0.18679046630859375,381.17999267578125,-3103.260009765625,-6084.6298828125,-400000.0625,-7204.25,-400000.0625,-400000.0625,-400000.0625
0.18684053421020508,378.17999267578125,-3111.550048828125,-6091.5498046875,-400000.0625,-7213.8798828125,-400000.0625,-400000.0625,-400000.0625
0.1869204044342041,376.6099853515625,-3115.4599609375,-6095.1201171875,-400000.0625,-7217.5,-400000.0625,-400000.0625,-400000.0625
