time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
181.9235601425171,-400000.0625,781.6799926757812,5073.5498046875,-400000.0625,-941.3200073242188,-400000.0625,5371.9501953125,-400000.0625
181.94219756126404,-400000.0625,706.6300048828125,5049.7099609375,-400000.0625,-958.8699951171875,-400000.0625,5310.97021484375,-400000.0625
181.95545434951782,-400000.0625,733.469970703125,5011.7001953125,-400000.0625,-961.3499755859375,-400000.0625,5253.080078125,-400000.0625
181.9680881500244,-400000.0625,850.3400268554688,4984.56982421875,-400000.0625,-938.9400024414062,-400000.0625,5197.81005859375,-400000.0625
181.98168849945068,-400000.0625,961.1099853515625,4977.990234375,-400000.0625,-924.780029296875,-400000.0625,5142.740234375,-400000.0625
182.01136994361877,-400000.0625,995.780029296875,4941.64990234375,-400000.0625,-948.8599853515625,-400000.0625,5061.81982421875,-400000.0625
182.02958130836487,-400000.0625,984.1400146484375,4880.14013671875,-400000.0625,-991.9600219726562,-400000.0625,4969.64990234375,-400000.0625
182.04671001434326,-400000.0625,926.2100219726562,4842.18994140625,-400000.0625,-1022.8599853515625,-400000.0625,4909.419921875,-400000.0625
182.06427145004272,-400000.0625,867.1300048828125,4835.56005859375,-400000.0625,-1031.489990234375,-400000.0625,4903.64990234375,-400000.0625
182.07919096946716,-400000.0625,800.0900268554688,4824.06982421875,-400000.0625,-1042.1800537109375,-400000.0625,4907.0400390625,-400000.0625
182.09663200378418,-400000.0625,676.0599975585938,4774.6201171875,-400000.0625,-1100.02001953125,-400000.0625,4879.0,-400000.0625
182.12495398521423,-400000.0625,522.3800048828125,4705.56982421875,-400000.0625,-1184.27001953125,-400000.0625,4825.97021484375,-400000.0625
182.13912916183472,-400000.0625,405.9800109863281,4653.97998046875,-400000.0625,-1236.6800537109375,-400000.0625,4795.68994140625,-400000.0625
182.15632224082947,-400000.0625,349.57000732421875,4641.25,-400000.0625,-1274.8199462890625,-400000.0625,4800.080078125,-400000.0625
182.16792821884155,-400000.0625,319.42999267578125,4625.990234375,-400000.0625,-1318.97998046875,-400000.0625,4810.6201171875,-400000.0625
182.17824625968933,-400000.0625,248.0,4573.14990234375,-400000.0625,-1405.81005859375,-400000.0625,4789.16015625,-400000.0625
182.19239783287048,-400000.0625,188.4499969482422,4506.64013671875,-400000.0625,-1505.3800048828125,-400000.0625,4746.81982421875,-400000.0625
182.2086958885193,-400000.0625,202.50999450683594,4465.580078125,-400000.0625,-1583.9100341796875,-400000.0625,4719.8798828125,-400000.0625
182.23606133460999,-400000.0625,240.99000549316406,4464.43994140625,-400000.0625,-1644.1300048828125,-400000.0625,4734.22998046875,-400000.0625
182.25108408927917,-400000.0625,285.9599914550781,4465.33984375,-400000.0625,-1684.47998046875,-400000.0625,4758.41015625,-400000.0625
182.26612901687622,-400000.0625,299.1700134277344,4431.77001953125,-400000.0625,-1749.1800537109375,-400000.0625,4746.009765625,-400000.0625
182.28048133850098,-400000.0625,308.4200134277344,4382.93994140625,-400000.0625,-1842.2099609375,-400000.0625,4715.35009765625,-400000.0625
182.29758644104004,-400000.0625,344.2799987792969,4358.6298828125,-400000.0625,-1904.1099853515625,-400000.0625,4711.77001953125,-400000.0625
182.31410026550293,-400000.0625,413.32000732421875,4373.22021484375,-400000.0625,-1919.1300048828125,-400000.0625,4746.2001953125,-400000.0625
182.3456165790558,-400000.0625,492.4800109863281,4393.10009765625,-400000.0625,-1941.8699951171875,-400000.0625,4782.81982421875,-400000.0625
182.35854601860046,-400000.0625,538.25,4378.4599609375,-400000.0625,-1986.9300537109375,-400000.0625,4784.97021484375,-400000.0625
182.37232089042664,-400000.0625,540.02001953125,4336.06982421875,-400000.0625,-2051.929931640625,-400000.0625,4759.60009765625,-400000.0625
182.3832745552063,-400000.0625,571.6300048828125,4320.52978515625,-400000.0625,-2084.590087890625,-400000.0625,4751.39990234375,-400000.0625
182.40488362312317,-400000.0625,632.9099731445312,4345.1298828125,-400000.0625,-2082.159912109375,-400000.0625,4783.2001953125,-400000.0625
182.41732048988342,-400000.0625,684.9299926757812,4367.06982421875,-400000.0625,-2081.199951171875,-400000.0625,4818.14990234375,-400000.0625
182.4520239830017,-400000.0625,703.1400146484375,4358.91015625,-400000.0625,-2105.18994140625,-400000.0625,4814.0498046875,-400000.0625
182.4719841480255,-400000.0625,693.1300048828125,4323.0498046875,-400000.0625,-2144.530029296875,-400000.0625,4788.919921875,-400000.0625
182.4921317100525,-400000.0625,696.7999877929688,4303.89013671875,-400000.0625,-2166.080078125,-400000.0625,4780.47998046875,-400000.0625
182.50985431671143,-400000.0625,732.9500122070312,4324.06005859375,-400000.0625,-2152.489990234375,-400000.0625,4803.08984375,-400000.0625
182.52915859222412,-400000.0625,762.1799926757812,4341.97998046875,-400000.0625,-2148.010009765625,-400000.0625,4832.7900390625,-400000.0625
182.56516814231873,-400000.0625,752.739990234375,4329.10986328125,-400000.0625,-2168.4599609375,-400000.0625,4826.02001953125,-400000.0625
182.58115601539612,-400000.0625,719.4000244140625,4293.8701171875,-400000.0625,-2197.739990234375,-400000.0625,4801.419921875,-400000.0625
182.60343289375305,-400000.0625,707.530029296875,4284.240234375,-400000.0625,-2207.610107421875,-400000.0625,4793.35986328125,-400000.0625
182.62403297424316,-400000.0625,737.7100219726562,4309.93994140625,-400000.0625,-2190.780029296875,-400000.0625,4821.830078125,-400000.0625
182.64221286773682,-400000.0625,763.6099853515625,4331.2998046875,-400000.0625,-2175.760009765625,-400000.0625,4848.91015625,-400000.0625
182.67583107948303,-400000.0625,751.260009765625,4317.7099609375,-400000.0625,-2198.60009765625,-400000.0625,4842.18994140625,-400000.0625
182.69705772399902,-400000.0625,717.8800048828125,4282.7099609375,-400000.0625,-2233.699951171875,-400000.0625,4811.2900390625,-400000.0625
182.71505975723267,-400000.0625,703.1900024414062,4272.56005859375,-400000.0625,-2246.949951171875,-400000.0625,4804.27978515625,-400000.0625
182.7394425868988,-400000.0625,724.6500244140625,4295.77978515625,-400000.0625,-2228.929931640625,-400000.0625,4826.31005859375,-400000.0625
182.7585859298706,-400000.0625,736.6199951171875,4313.330078125,-400000.0625,-2221.25,-400000.0625,4852.39013671875,-400000.0625
182.78952956199646,-400000.0625,716.260009765625,4301.740234375,-400000.0625,-2236.64990234375,-400000.0625,4841.22998046875,-400000.0625
182.81431794166565,-400000.0625,681.1099853515625,4272.080078125,-400000.0625,-2256.300048828125,-400000.0625,4810.85986328125,-400000.0625
182.84373807907104,-400000.0625,657.3200073242188,4257.72998046875,-400000.0625,-2264.169921875,-400000.0625,4804.330078125,-400000.0625
182.86304688453674,-400000.0625,677.1599731445312,4280.66015625,-400000.0625,-2255.5400390625,-400000.0625,4830.97998046875,-400000.0625
